Code, Rate
DZD, 74.215308
NAD, 7.730427
GHS, 1.42325
EGP, 5.647096
BGN, 1.56504
PAB, 1
PHP, 46.550225
BOB, 6.972754
DKK, 5.934465
BWP, 7.197083
LBP, 1505.553787
TZS, 1462.495119
VND, 18969.967432
AOA, 92.249814
KHR, 4181.612611
MYR, 3.318769
LYD, 1.319291
UAH, 7.922984
JOD, 0.708375
AWG, 1.79025
SAR, 3.750125
LTL, 2.762903
HKD, 7.804097
CHF, 1.150834
GIP, 0.696447
BYR, 2996.093107
XPF, 95.494139
MRO, 272.634642
HRK, 5.801498
DJF, 177.721
THB, 32.452312
XAF, 515.495792
BND, 1.406861
ETB, 11.181852
UYU, 19.19999
NIO, 19.506711
LAK, 8265.595503
SYP, 46.849925
MAD, 8.795672
MZN, 33.879949
YER, 225.012234
ZAR, 7.796598
NPR, 72.47769
NGN, 152.365268
ZWD, 15180.699784
CRC, 545.253469
AED, 3.672725
EEK, 12.530055
MWK, 150.530362
TTD, 6.30025
LKR, 113.799692
PKR, 84.429295
HUF, 223.768984
BMD, 1
LSL, 7.797177
MNT, 1392.596951
AMD, 385.842018
UGX, 2209.998524
XDR, 0.68108
JMD, 88.106811
GEL, 1.885817
SHP, 0.693899
AFN, 45.499892
MMK, 6.51
KPW, 143.089405
TRY, 1.580131
BDT, 69.477456
CNY, 6.82936
HTG, 40.007681
SLL, 3865.137601
MGA, 2089.994183
ANG, 1.791
LRD, 70.255022
RWF, 576.433212
NOK, 6.484977
MOP, 8.026151
INR, 46.919437
MXN, 13.053653
CZK, 20.544299
TJS, 4.654227
BTN, 46.963542
COP, 2003.390238
MUR, 33.876717
IDR, 9305.58482
HNL, 18.92
FJD, 2.039172
ISK, 127.779325
PEN, 3.004574
BZD, 1.9875
ILS, 3.833043
DOP, 36.457059
AZN, 0.855968
MDL, 12.800943
QAR, 3.64
SEK, 7.830854
ZMK, 5082.496675
MVR, 12.805
AUD, 1.206185
SRD, 2.709993
IEP, 0.714041
BBD, 2
KMF, 393.668881
KRW, 1202.320049
GMD, 26.982687
VEF, 4.3
BSD, 1
CLP, 543.566558
EUR, 0.797601
ALL, 109.136543
XCD, 2.68553
KZT, 146.860195
RUB, 31.305891
CDF, 922.137189
RON, 3.342703
OMR, 0.384497
BRL, 1.864096
SBD, 8.150142
PLN, 3.323198
PYG, 4722.667596
KES, 79.217386
MKD, 49.103305
GBP, 0.693899
TWD, 32.248892
TOP, 2.034308
VUV, 102.117392
GNF, 5009.313495
WST, 2.583381
IQD, 1168.726539
BAM, 1.561545
SCR, 12.627581
CAD, 1.067734
CVE, 88.230775
KWD, 0.290636
BIF, 1127.410963
PGK, 2.855658
SOS, 1549.997207
SGD, 1.405769
UZS, 1677.330559
STD, 18040.649356
IRR, 9965.923262
SVC, 8.750447
XOF, 527.445787
TND, 1.486301
GYD, 203.528746
NZD, 1.483189
FKP, 0.693899
LVL, 0.562378
USD, 1
KGS, 45.955317
ARS, 3.902519
SZL, 7.804614
GTQ, 7.981771
RSD, 79.34051
BHD, 0.37655
JPY, 89.827018
SDG, 2.219997
